Dosya Adı,Etiket,SRO,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19
AI COVER_151_1.wav,AI COVER,0.050258503401360545,1553.379837982473,2169.4543095630584,3272.2991943359375,-175.38516,111.8458,6.9745526,35.23047,20.362097,9.101243,2.4466262,10.362728,-0.49866974,4.214989,-0.8610475,-3.688499,-5.262101,5.885542,-4.835199,1.303434,-9.095439,-0.6772647,-3.8945742,-1.9010218
AI COVER_201_2.wav,AI COVER,0.13338775510204082,2535.9418697708484,2491.18918833906,4953.3843994140625,-102.48584,88.52812,-11.831866,23.512764,10.227988,-8.917647,21.19681,12.57458,0.36404786,5.850994,-14.803391,-3.5339768,-0.51621026,-6.309513,-13.994803,0.7684449,-20.145815,-1.4050075,-7.2212796,-2.8301647
AI COVER_103_5.wav,AI COVER,0.08684807256235828,2352.45972257516,2497.7306050716834,5128.690592447917,-18.932306,79.77642,0.4892177,40.03606,9.163715,16.633677,-1.740416,18.570265,4.5973415,8.939937,0.21316789,6.5084143,-3.9307845,2.8621821,0.011047716,0.7003463,-7.5258613,0.19505098,0.1314289,0.012940584
AI COVER_109_5.wav,AI COVER,0.05758730158730159,1595.9559224239622,1988.504392930443,3294.031778971354,-73.70912,130.39017,-10.040669,14.212177,-1.8658731,0.75776404,-3.5789795,-2.7356298,-6.6835203,-0.31435275,-18.480797,-0.24997848,-12.619444,-11.255942,-11.2323,-10.706354,-22.36559,-4.988616,-7.4540143,-10.312274
AI COVER_81_1.wav,AI COVER,0.1461859410430839,2905.1725828945755,2623.883195174006,5651.070149739583,-102.87269,60.856617,11.521101,41.032814,11.5479555,4.752436,8.8024435,9.14401,-5.789162,10.005323,-7.6895957,5.082748,1.0144882,-1.5919871,1.0017247,1.7406931,-2.8008225,5.355315,-0.56954277,-3.1221619
AI COVER_2_5.wav,AI COVER,0.09969160997732426,2452.230738226114,2574.911205412295,5195.782470703125,-28.839827,78.752205,-0.22029011,42.652416,2.2333083,9.099177,14.995253,12.558177,1.3908447,6.429836,-1.5274129,8.074927,2.9874606,4.004359,-0.8781002,2.8697312,-4.476837,0.9529126,-1.1284238,3.6850088
AI COVER_226_122.wav,AI COVER,0.10335600907029478,2486.3332516682913,2510.3237319352315,5240.743001302083,-3.269437,80.30152,-4.8345847,41.32304,6.1609845,8.441262,-3.532054,10.427433,-1.4657097,1.1077889,-1.5001154,2.214034,-4.8436465,-5.2959757,-6.616237,0.4062139,-3.743913,-1.8875313,-4.778286,-3.1722553
AI COVER_38_6.wav,AI COVER,0.07169160997732427,1277.7505137770684,1367.4236781005325,2638.8142903645835,-168.39272,160.4674,-45.522236,55.605232,-0.7764941,8.548134,-3.207318,-7.5363836,-10.983905,-3.2801716,0.15644045,4.402998,-3.7665071,-4.452001,-4.3045673,-3.6801813,-6.210641,-3.1122513,1.5290507,0.054645963
AI COVER_226_20.wav,AI COVER,0.14165079365079364,2798.2923296299496,2559.211847112206,5666.5720621744795,-96.71454,72.82755,-10.697097,24.351892,4.072015,4.5171876,-1.8702692,5.884757,-5.8260837,5.0189424,-2.9383664,1.5399636,-4.7158175,-6.570986,-8.478588,-1.6587694,-4.5846562,-2.284129,-3.1980603,3.1713095
AI COVER_127_2.wav,AI COVER,0.10533333333333333,2439.3994631639744,2449.0894654072754,4991.6656494140625,-15.608288,84.97886,-9.210004,36.33171,10.574197,15.50387,5.1670055,14.375787,1.6052117,8.485795,2.1596224,6.5890064,1.0587225,3.153703,-0.54837346,0.56320983,-2.2746935,1.2911751,-1.8970964,-0.14694145
AI COVER_44_2.wav,AI COVER,0.09861224489795918,2228.7846206339664,2311.339671009883,4434.04541015625,-55.425144,98.37355,-13.390102,19.077654,14.663483,-2.1571214,-0.65276533,9.864183,-24.989553,9.1699295,2.5804923,-8.679553,-0.67169607,-0.6822127,-8.256849,2.8170867,-10.445252,-4.6518865,0.83688575,-5.7818565
AI COVER_134_4.wav,AI COVER,0.10132426303854876,2652.3400638974877,2639.3306201555824,5608.502197265625,32.89962,69.82725,-1.1874827,42.40459,6.9418073,12.150024,4.530588,13.892,7.306288,8.234689,-0.5829506,8.690752,2.2081544,7.4187655,3.8488913,4.0410676,1.4175192,4.528542,-0.54204625,2.9434927
AI COVER_52_3.wav,AI COVER,0.06588662131519274,1442.0601721292578,1765.928219006068,2793.1854248046875,-131.44046,153.06787,-23.733212,21.091883,19.054306,-15.724094,7.4093637,1.383925,-11.932261,1.8906866,-3.629207,-1.7042494,-3.0369267,-1.9682966,-12.604718,9.675505,-12.327736,0.48116544,-2.769882,-2.6209943
AI COVER_167_0.wav,AI COVER,0.08690249433106575,1363.7871069947378,1412.382343346939,2453.040568033854,-243.28264,159.11531,-23.682909,19.306637,3.5344858,-0.23260936,-1.9740659,2.2102354,-6.795689,2.2190676,-4.2747984,2.7635787,-1.4394094,-0.15643957,1.1833365,3.1319025,-3.6946676,-2.8260996,-13.199929,-9.039396
AI COVER_199_0.wav,AI COVER,0.05239909297052154,790.632919249686,911.5254247617567,1329.8248291015625,-313.7045,198.0374,1.7997118,-10.511091,12.360433,-6.3728023,-21.819841,-14.097742,-13.060273,-4.6614537,-13.075355,-17.694836,-20.693779,-15.4585,-20.06449,-9.798903,-4.341727,-2.1751378,2.6450055,-8.137252
AI COVER_138_6.wav,AI COVER,0.12349206349206349,1999.7210491084875,1981.0192632507717,3682.177734375,-88.959816,106.71407,-34.696964,15.192231,4.0894485,3.9718735,-3.294928,8.866761,-12.846926,20.475996,-0.93889815,3.6938584,-9.832662,-16.847933,2.913256,-8.156628,-17.574226,13.798079,1.0841302,7.4689016
AI COVER_226_116.wav,AI COVER,0.07413151927437642,1718.9141107429718,1848.174182497087,3261.333211263021,-172.7768,107.954315,-11.910923,33.32181,7.1319647,14.346575,2.9688284,16.580763,-12.206132,9.242003,6.941192,3.328998,-1.73253,-1.4969137,-3.6140585,1.6970527,-11.02323,-1.250557,-6.869232,-9.409429
AI COVER_48_7.wav,AI COVER,0.12156009070294785,2509.04775670727,2575.9340250409587,5502.33154296875,-18.36832,80.71351,2.6985776,33.846085,2.5379825,7.204011,-3.2159603,9.772791,-4.370843,4.8349032,-6.956335,8.13966,5.710351,-0.3566058,0.47450134,-0.034294695,-10.358524,-3.733942,-6.4215574,-3.2884588
AI COVER_19_0.wav,AI COVER,0.062158730158730156,2263.0210562169445,2663.485796954003,5368.2973225911455,-289.74777,79.58461,29.152498,39.946354,2.227974,8.5749855,-10.501614,0.20360449,-4.549348,9.905015,2.6416886,5.4572186,-8.388618,-4.681948,-5.8054867,3.4280329,2.0218754,5.5473914,1.9894105,3.6319149
AI COVER_117_4.wav,AI COVER,0.14741043083900227,3110.5065201635775,2833.882976592014,6519.4264729817705,46.422127,59.86547,-2.609791,24.263632,8.940102,17.433798,5.6464396,9.607704,-1.5934359,5.277111,-0.43451527,4.7498913,-1.7316228,1.9702729,-1.5202124,-1.9150747,-6.514523,0.6010657,-5.3591795,3.2539186
AI COVER_167_8.wav,AI COVER,0.10649433106575963,2180.3279263450017,2342.1741754173063,4429.9082438151045,8.146989,99.68249,-11.071995,25.995981,1.687822,5.631396,6.830097,0.7691683,-4.68256,2.8233585,-7.7795467,2.9138827,-0.13592848,-0.583084,-1.9245286,6.606988,-2.241763,8.458874,-5.908976,4.78879
AI COVER_95_1.wav,AI COVER,0.10714739229024943,2393.4366318381954,2491.608003954529,4981.6965738932295,-95.55184,91.49246,-11.647038,14.079376,4.0852165,8.506527,-0.96810037,8.8683605,0.08723005,9.836823,0.9194527,7.507841,0.6307984,3.4907763,-1.0705492,1.4319252,-2.5090733,4.1437263,-2.9203877,2.3749387
AI COVER_43_5.wav,AI COVER,0.10376417233560091,2299.3437171230853,2434.6251030115322,4658.548990885417,-19.876627,92.75615,-16.872662,19.647085,19.708862,6.934086,0.58260167,10.934755,1.7544881,9.425478,6.668318,8.688961,1.2246594,0.65339494,-3.2415874,4.3273034,-3.0695481,4.8715954,1.3140069,0.7016797
AI COVER_4_0.wav,AI COVER,0.10882539682539683,2574.3596598958734,2810.6454042016794,6032.6365152994795,-72.77345,78.403114,7.6039147,20.872347,8.523651,10.371277,3.693243,3.1723096,-3.6885529,4.870721,-2.5706155,-0.8199258,-9.61914,-10.4543295,-7.9261136,-1.2293916,-3.3774889,1.2439992,1.406974,0.83708304
AI COVER_54_1.wav,AI COVER,0.07794104308390022,1752.941167099281,2029.4833014253522,3721.306355794271,-150.3526,121.24101,-14.428373,25.357168,-0.462703,9.252682,3.1610718,2.5912023,-4.3753023,-2.4139135,-10.149462,-1.6332545,-5.5919003,0.7195355,-6.637901,0.3747009,-4.856807,6.51358,-0.43282163,-2.2643945
AI COVER_18_4.wav,AI COVER,0.0797641723356009,1946.7498368732518,1881.99767216617,3794.1304524739585,-147.30844,98.05362,-22.800798,62.721382,13.35515,1.3621855,-8.881952,7.4829493,-14.177586,9.1393385,0.19586109,-4.4491215,3.779367,-9.616585,-5.6016455,-1.3145337,-7.9681873,3.0306277,3.8028514,-3.279416
AI COVER_180_5.wav,AI COVER,0.06852607709750567,2358.913345575076,2698.6625595929736,5480.9478759765625,-55.557053,78.66442,6.617,28.74138,10.095978,15.106859,7.9493766,10.672516,3.5342178,10.247387,2.5691328,9.457158,3.624589,5.7379403,-0.6110275,2.6055696,-4.0677514,5.549416,1.2330188,8.569304
AI COVER_1_4.wav,AI COVER,0.13950113378684809,2998.9702584112333,2696.2396482253653,6039.365641276042,-72.12886,43.245083,-8.2774515,53.46185,21.565783,12.021895,7.308935,17.141354,0.44417164,5.1648073,5.8607306,7.9597893,1.0511523,-0.78224874,-3.4781802,5.13143,-0.10648661,4.0480843,1.4280788,1.3413905
AI COVER_119_7.wav,AI COVER,0.07242630385487528,1646.8252027394838,1914.4664868764619,3410.919189453125,-123.881584,124.57018,-11.369474,33.97869,-8.472618,6.160572,-7.2246175,0.79025775,-17.89452,-8.972925,-8.310209,-10.015942,-8.250444,-10.212292,-12.857691,-10.394887,-15.929679,-7.3143573,-6.6429515,-2.254311
AI COVER_108_4.wav,AI COVER,0.07107482993197278,1788.5958539438968,2229.2549646151597,3996.6023763020835,-84.360176,114.64199,3.026872,32.599644,7.7391376,6.0072803,-0.98861367,3.917597,-8.077168,10.651849,-3.3016114,3.031262,-8.058173,-5.641067,-6.3239145,-3.4917226,-9.196049,-0.24370235,-5.9586763,-2.0514872
AI COVER_124_3.wav,AI COVER,0.17882993197278912,2996.0586018523395,2473.6888508973843,5552.376302083333,-39.702583,46.074726,-21.785648,55.837204,18.437674,2.9419088,1.4773248,8.782186,-2.4762895,-1.0754586,-0.11874199,0.57034314,0.13127206,2.136542,-3.669663,7.50449,-0.45617402,-1.1603894,-2.6338954,-7.622155
AI COVER_223_8.wav,AI COVER,0.08105215419501134,1735.885861969094,1829.2710946056065,3437.4369303385415,-163.12209,115.11292,-20.954552,19.471632,-10.030188,-7.033634,-19.20745,-1.8981481,-9.775958,-16.943336,-12.26605,-0.8708702,-22.344603,-10.130782,-2.9049683,-8.415272,1.7607487,3.2478428,-10.752911,-5.1603446
AI COVER_164_3.wav,AI COVER,0.09882086167800454,2001.8747251635252,2208.308558546789,3970.8821614583335,-99.98824,120.07402,-4.551482,4.105386,-7.202472,0.99722695,12.858721,4.5426817,-10.852074,7.195458,-11.834111,8.957945,-4.9159117,7.6302547,-0.1531673,1.6753966,-8.012122,-2.2482488,-16.14092,-5.915454
AI COVER_85_1.wav,AI COVER,0.12840816326530613,2635.703493530866,2493.3237751080005,5216.717529296875,-103.70947,80.79882,6.604892,30.254757,18.110395,5.8834114,0.1902978,9.980686,-7.5256143,16.557398,-2.3632503,7.2861543,-3.0329738,0.16535257,1.2253287,-2.1266022,-6.741507,6.521221,2.4328043,2.205039
AI COVER_82_0.wav,AI COVER,0.08793650793650794,2340.1478707632928,1959.2129735135009,4391.278076171875,-430.15662,112.18379,-27.715427,40.09828,0.25965688,8.700428,1.5536652,0.4581248,-4.874835,6.591459,-1.469702,-2.5490627,2.1923773,2.80525,-2.9771235,-2.236149,-2.228822,-8.525777,0.048072178,2.0871959
AI COVER_138_4.wav,AI COVER,0.09910204081632654,1809.1277008113782,1947.5131168967162,3417.748006184896,-84.3244,116.39239,-28.59902,27.877455,8.381768,9.175099,-2.459996,2.48932,1.4433633,1.4126931,4.2360845,8.345862,-5.5653834,-0.42259294,-8.052337,-5.130317,-8.176927,0.3438631,-3.8738623,-1.8054825
AI COVER_116_5.wav,AI COVER,0.10479818594104308,2328.476256290537,2445.5402659223532,4806.888834635417,9.838124,92.87216,-17.613491,17.85082,2.0309472,9.226655,5.4341335,10.871438,0.915597,5.086389,-5.1122904,-0.57285756,0.48203665,6.3302193,-2.137878,3.4237828,-3.0791397,0.07859025,0.20979206,1.0275893
AI COVER_56_2.wav,AI COVER,0.08068934240362811,2724.128956953483,2786.4034693383783,5970.4294840494795,-154.40921,52.605717,21.070204,58.837006,19.982967,13.139553,6.433932,16.726961,-0.5691175,6.023608,7.7752085,-3.6094575,-3.7362032,-0.37782338,-6.4400415,-3.4196804,-5.006898,1.72498,-1.3359008,1.6640235
AI COVER_1_7.wav,AI COVER,0.14836281179138322,2983.929359233779,2662.4002989221744,5878.863525390625,-90.17896,42.991158,-7.2796674,59.0345,21.11849,13.760028,6.230857,14.183061,-0.4128628,0.20861886,7.0908713,4.9941626,-3.2782955,-0.37394384,-0.21672668,7.0808034,0.38045228,3.1999986,0.28399318,-1.3398669
AI COVER_226_69.wav,AI COVER,0.052290249433106575,1850.0687087630524,2218.3261878756425,4124.7548421223955,-101.62606,104.946594,0.22295295,38.75093,13.308501,20.722456,4.400636,20.9342,2.6495678,2.164266,9.282714,8.921719,6.784191,-2.8398576,-8.168012,3.4392192,-7.49498,1.6961858,0.4644996,0.91444904
AI COVER_196_8.wav,AI COVER,0.04823582766439909,1347.976958843297,1687.7688562599305,2814.8681640625,-114.194626,146.85788,-29.833342,38.19301,10.314821,4.8134074,11.268091,3.7735205,9.411544,2.9128125,3.9013455,7.046165,-3.2744718,9.903485,-2.4224973,6.94316,0.669023,-6.586886,0.035538275,2.8934722
AI COVER_93_2.wav,AI COVER,0.07115646258503401,1316.6076955439828,1286.12901604239,2725.5950927734375,-229.87509,122.292206,-57.103836,54.850883,14.519404,-3.7147064,14.435958,1.2243743,13.46524,-0.31822515,-3.3455806,7.7855144,-2.34598,-6.888325,-6.1531563,-7.548056,-8.970002,-0.78391725,-1.4730676,-9.246387
AI COVER_142_4.wav,AI COVER,0.03966439909297052,1021.3910999491168,1621.5177379551853,1866.5598551432292,-251.36397,156.51237,10.79146,30.971165,13.336289,7.6370273,-7.4980583,1.5879129,-9.758225,1.6163992,-13.069612,-3.3492374,-10.045894,-1.0827851,-7.943828,2.6074665,-6.4930987,-4.1002493,-2.3306062,5.2118998
AI COVER_20_5.wav,AI COVER,0.07921088435374149,2028.9779694690844,2267.4354511426013,4354.292805989583,-122.15254,104.566154,-4.4962535,38.364048,-6.271872,-6.042944,0.43669325,6.2102804,-13.257634,-6.843092,-0.88075536,-13.510863,-3.3295605,1.2337905,-5.0937104,2.6380432,-10.543598,-3.141078,-5.9056983,0.09604143
AI COVER_118_8.wav,AI COVER,0.08819954648526077,1811.3170079113386,1764.8537783493696,3673.753865559896,-41.78602,127.059845,-46.328682,53.424488,-10.303453,12.378203,5.0711975,10.563798,10.447756,2.5665052,7.299058,3.063646,0.7207101,3.4369757,0.25267914,-1.7968916,-1.1427912,-0.7533004,-1.7658867,2.6049316
AI COVER_193_2.wav,AI COVER,0.11359637188208617,1793.0149668353272,1799.546659964182,3133.031209309896,-259.93423,124.03192,-38.100803,7.5265684,3.4260569,-3.9154084,-5.410097,2.8116353,-10.736378,6.1060915,-9.715655,-2.9630308,-5.426991,-2.7675507,-5.081128,-8.905108,-7.1028113,5.3055463,-7.2383523,8.727116
AI COVER_138_1.wav,AI COVER,0.07416780045351475,1769.8013330728593,2254.23983901161,3787.3514811197915,-274.6575,97.93729,0.54066634,30.407999,10.106208,21.549692,14.599641,0.63466376,-10.428978,0.28714567,-6.2854104,1.1306921,-5.815378,-1.5472445,-2.5708942,5.032194,-9.416836,1.6910311,-6.703595,-20.306631
AI COVER_140_11.wav,AI COVER,0.11464852607709751,2065.947509633032,2035.5360202687152,4056.317138671875,-74.53571,102.27212,-22.989832,34.75615,-8.407854,2.3562906,0.7791116,4.0723047,-4.894062,-6.0346823,6.912955,11.018465,-6.5727234,-3.870589,-9.880065,0.51343626,0.20415299,7.7568426,-10.017473,-6.9197955
AI COVER_226_77.wav,AI COVER,0.16602267573696144,2744.437029158105,2669.852313572543,5544.899495442708,-253.11995,70.46666,-3.1977756,25.929365,13.144285,8.217919,-2.0336683,-3.152002,-6.189059,-0.0593142,-3.566342,-3.6240835,-14.200391,-6.923003,-13.421204,-9.878872,-9.291014,-1.4773167,-7.1612177,-3.7477283
AI COVER_218_5.wav,AI COVER,0.11918367346938775,2551.3511523802,2411.4621740052803,4959.8642985026045,1.6402093,68.19962,-17.178673,42.456486,2.4493055,13.555877,8.648636,5.2659526,10.144169,9.889713,-5.083929,2.2360277,-4.459549,2.8892844,2.2908833,14.318623,0.14012852,1.1161596,-5.978647,-0.345882
AI COVER_59_4.wav,AI COVER,0.13931065759637187,2671.5141587199464,2656.4310828746325,5550.880940755208,-15.192455,79.765465,-19.946436,15.569327,20.08292,-7.454856,9.5348625,21.781258,3.6200788,12.608116,-0.3986666,8.889548,2.335413,7.672758,0.040905,5.1018414,-1.4724485,-1.7307553,0.3675711,3.4791946
AI COVER_202_1.wav,AI COVER,0.08880725623582766,2117.737221979481,2449.7035473043775,4726.438395182292,-82.3012,97.765465,-1.2924155,23.064367,4.280851,12.083562,-0.81609124,0.3924858,0.46077937,3.2341099,-2.709277,-2.0592625,-10.446708,-4.9046216,-5.189556,1.3748446,0.4244115,8.898614,2.4219592,6.2967114
AI COVER_31_4.wav,AI COVER,0.09856689342403628,2936.268507848024,2885.7633751059293,6416.2465413411455,-67.887566,64.24644,2.1621897,13.0129595,13.387346,9.19948,4.2424355,6.3506494,1.6893183,14.273799,-2.0722036,13.896217,5.654108,7.1891165,0.7095375,3.6856344,2.4972613,5.2609377,3.641315,12.816065
AI COVER_86_5.wav,AI COVER,0.14946938775510205,2759.3636580737184,2606.2219313547357,5646.185302734375,-68.656265,73.61284,-5.6543183,22.124086,1.5476826,4.28733,-2.1725352,3.1354315,-5.658594,12.213849,1.3595889,0.50322086,-7.212843,-0.46294177,-2.9968448,-1.7470626,-4.828524,3.9168901,1.192367,3.8555756
AI COVER_55_0.wav,AI COVER,0.06686621315192744,1579.0322678375858,2029.0561935164612,3435.7421875,-205.9371,117.01602,12.7377405,21.814066,1.4460776,20.922928,-0.3258359,-0.0019801457,-14.03609,-7.379981,-7.626255,4.5656695,-2.8442073,-1.3397535,-7.509419,-0.09893799,5.700047,7.5959044,-8.279424,-11.088404
AI COVER_1_9.wav,AI COVER,0.14291156462585033,2830.4846072166833,2511.348884255943,5485.683186848958,-44.3258,54.893032,-17.722075,49.295265,17.21479,3.2682543,0.04482015,13.435992,-1.2315373,6.987506,4.055255,8.48178,5.546732,2.284798,-5.412103,4.6962504,-3.2206416,-1.045662,-1.1595727,-1.4554738
AI COVER_93_3.wav,AI COVER,0.09681632653061224,1780.0410578924275,1333.7461659946566,3170.215861002604,-206.32419,125.47689,-95.97484,67.032814,2.6618574,1.1607211,9.297736,-5.5910454,16.148209,-1.6510653,-2.1152158,4.115906,-8.475832,-5.256002,-7.885413,-3.6208735,-9.5709305,-5.3907876,-2.4759872,-13.431337
AI COVER_226_70.wav,AI COVER,0.10526077097505669,2443.4854415257864,2411.497102564001,4960.611979166667,-31.532503,82.13209,-11.422512,31.705814,0.38457122,3.7907848,2.0931036,10.933107,2.02117,9.576561,6.1713977,6.9764533,0.28303245,-1.4967637,-4.2889657,0.8005637,-0.8230235,7.2282805,2.4304812,7.0997505
AI COVER_222_2.wav,AI COVER,0.1150748299319728,2254.743874533055,2224.2394728701015,4506.919352213542,-150.5559,94.37017,13.923146,20.829319,-2.669433,15.8315115,-0.52217495,9.170744,3.449961,8.21776,-4.953556,7.2279534,0.059856273,1.5031335,-6.7704644,-3.95293,-2.8279433,2.32196,-4.4223337,3.0304525
AI COVER_130_8.wav,AI COVER,0.06100680272108844,1608.8712053042498,2141.737547326953,3411.9160970052085,-116.91415,122.300995,4.5090337,23.549059,13.567568,12.23465,-3.2729156,8.745986,-4.742254,7.9132876,-7.5493526,-4.452273,-11.153919,0.47082958,-2.595686,8.050213,4.323179,6.319279,-3.5682592,-1.8717902
AI COVER_177_1.wav,AI COVER,0.07825850340136055,2065.796024195932,2379.737769531378,4408.823649088542,-58.898853,99.59048,-1.4225851,26.158583,4.608105,1.9438019,0.7632373,6.830811,-8.34966,3.3432393,-0.78581166,0.02779332,-5.481731,2.0377576,-6.5394373,0.097244054,-12.095497,-1.7642616,-3.4390993,-2.9529629
AI COVER_171_2.wav,AI COVER,0.08960544217687075,2110.540920365288,2262.5905703726894,4384.3495686848955,-62.11099,106.46232,7.9044156,18.5798,0.047903556,15.164069,-1.9396731,11.330746,-3.8572469,11.264154,-3.011044,5.9786797,1.3385195,4.106377,-2.676726,2.3573723,-1.7619184,2.645218,-3.6939847,2.8855982
AI COVER_225_4.wav,AI COVER,0.08235827664399092,2168.100484983326,2341.404822891592,4652.168782552083,-50.482487,78.45801,-7.808063,49.50683,6.9706597,14.893408,-0.6417821,13.574775,9.546169,18.747633,6.8171167,5.8972354,2.7337751,3.612143,-2.473268,4.352102,-6.903768,0.41181585,1.5324687,0.12905897
AI COVER_198_6.wav,AI COVER,0.10850793650793651,2473.836583144552,2597.8576159055315,5477.109781901042,-39.949833,81.590935,8.509911,44.874393,8.612571,12.481555,-2.3840158,5.7392726,6.649654,2.7912624,-5.442994,4.909699,-6.3030157,-1.9781908,0.17064574,5.4208565,-8.816524,0.09554439,-2.0342298,-2.1673372
AI COVER_18_5.wav,AI COVER,0.07134693877551021,1678.1959589045173,1883.4692159237525,3390.1835123697915,-139.7492,126.66933,-0.27799127,38.05981,-6.2816305,15.574053,-6.414095,-0.05346489,-4.491318,3.6621907,1.59492,1.6165819,-8.72763,-0.13495453,-4.5556793,-1.2879977,-3.019899,1.0792947,-1.8988868,-4.5188503
AI COVER_143_5.wav,AI COVER,0.10656689342403629,1913.870234692409,2095.293899801833,3907.4788411458335,-114.63003,110.29268,-14.491704,27.107252,-3.482898,12.527672,3.5045183,0.34977496,-7.960873,-1.8925377,9.263476,7.962557,-7.353947,4.489552,0.1417483,-5.202431,-8.879585,-1.5924628,-4.354505,6.7327724
AI COVER_11_3.wav,AI COVER,0.08438095238095238,2520.588056296011,2746.2063167082883,5625.349934895833,29.586424,81.19958,2.1296923,28.662973,7.8012695,10.1539135,6.9050484,0.41623542,3.419855,8.864671,-0.49382344,3.775651,-1.3571658,3.3665187,0.8447904,6.314843,0.46645644,3.582364,1.108063,0.3031872
